Código;Descripción;Fecha;Documento;Número;Bodega;Entrada;Salida;Saldo;Valor Unitario;Entrada.1;Salida.1;Saldo.1;Costo Unitario;Empresa_Cliente;Canal_Venta;Punto_Venta
CTF-00009;CAJA TELEF. 650X350X150MM (F.G. 1.20);2022-04-12;Entrada por Producci;190.0;Almacen Central;2.0;0.0;2.0;1.0;2.0;0.0;2.0;1.0;;;
CTF-00009;CAJA TELEF. 650X350X150MM (F.G. 1.20);2022-04-12;Guía de remisión - R;100003534.0;Almacen Central;0.0;2.0;0.0;0.0;0.0;2.0;0.0;1.0;ARCHENGINE CONSULTORA S.A.C.;Presencial;Sector A
CTF-00009;CAJA TELEF. 650X350X150MM (F.G. 1.20);2022-04-12;Guía de remisión - R;100003534.0;Almacen Punto de Ventas 1;2.0;0.0;2.0;0.0;2.0;0.0;2.0;1.0;;;
CTF-00009;CAJA TELEF. 650X350X150MM (F.G. 1.20);2022-06-03;Ajuste de Salida;28.0;Almacen Punto de Ventas 1;0.0;2.0;0.0;0.0;0.0;2.0;0.0;1.0;SETECOM AIR;Presencial;Sector A
CTF-00010;CAJA TELEF. 250X250X150MM CIEGA (F.G. 1.20);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CTF-00011;CAJA TELEF. 650X350X150MM  HCO ESP (F.G. 1.50);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CTF-00012;CAJA TELEF. 1100X700X150MM CIEGA (F.G. 1.50);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CTF-00012;CAJA TELEF. 1100X700X150MM CIEGA (F.G. 1.50);2022-06-22;Entrada por Producci;315.0;Almacen Central;2.0;0.0;2.0;1.0;2.0;0.0;2.0;1.0;;;
CTF-00012;CAJA TELEF. 1100X700X150MM CIEGA (F.G. 1.50);2022-06-22;Guía de remisión - R;100003662.0;Almacen Central;0.0;2.0;0.0;0.0;0.0;2.0;0.0;1.0;JEF;Presencial;Sector A
CTF-00013;CAJA TELEF. 450X250X150MM ESP (F.G. 1.20);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CTF-00014;CAJA TELEF. 1100X700X150MM (F.G. 1.20);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CTF-00015;CAJA TELEF. 1000X550X150MM (F.G. 1.50);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CTF-00016;CAJA TELEF. 1100X700X150MM (F.G. 1.50);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CTF-00017;CAJA TELEF. 450X250X150MM C/CHAPA PUSH CIEGA (F. G. 0.70);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CTF-00018;CAJA TELEF. 350X200X120MM (F.G. 1.50);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CTF-00019;CAJA TELEF. 450X250X120MM (F.G. 1.50);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CTF-00020;CAJA TELEF. 250X200X100MM (F.G. 0.70);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CTF-00020;CAJA TELEF. 250X200X100MM (F.G. 0.70);2022-11-09;Ajuste de Entrada;49.0;Almacen Punto de Venta 2;4.0;0.0;4.0;1.0;4.0;0.0;4.0;1.0;;;
CTF-00021;CAJA TELEF. 200X120X70MM (F. G. 1.20);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CTF-00022;CAJA TELEF. 200X150X70MM (F. G. 1.20);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CTF-00023;CAJA TELEF. 200X120X100MM (F. G. 1.20);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CTF-00023;CAJA TELEF. 200X120X100MM (F. G. 1.20);2022-12-17;Entrada por Producci;652.0;Almacen Central;44.0;0.0;44.0;1.0;44.0;0.0;44.0;1.0;;;
CTF-00023;CAJA TELEF. 200X120X100MM (F. G. 1.20);2022-12-17;Guía de remisión - R;100003999.0;Almacen Central;0.0;44.0;0.0;0.0;0.0;44.0;0.0;1.0;H&R ELECTRICAL ENGINEERS S.A.C.;Presencial;Sector B
CTF-00024;CAJA TELEF. 200X150X100MM (F. G. 1.20);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CTF-00024;CAJA TELEF. 200X150X100MM (F. G. 1.20);2022-12-17;Entrada por Producci;652.0;Almacen Central;12.0;0.0;12.0;1.0;12.0;0.0;12.0;1.0;;;
CTF-00024;CAJA TELEF. 200X150X100MM (F. G. 1.20);2022-12-17;Guía de remisión - R;100003999.0;Almacen Central;0.0;12.0;0.0;0.0;0.0;12.0;0.0;1.0;PROCISA INGENIEROS S.A.C.;Online;
CTF-00025;CAJA TELEF. 550X450X200MM CON MANDIL ABISAGRADO (F. G. 1.20);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CTF-00026;CAJA TELEF. 650X400X200MM (F.G. 1.20);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CTF-00027;CAJA TELEF. 650X350X150MM CIEGA (F.G. 1.20);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CTF-00028;CAJA TELEF. 1100X700X150MM CIEGA (F.G. 1.20);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CTF-00029;CAJA TELEF. 500X300X100MM CIEGA (F.G. 0.70);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CTF-00030;CAJA TELEF. 400X400X200MM  (F.G. 1.20);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CTF-00031;CAJA TELEF. 500X500X250MM  (F.G. 1.20);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CTF-00032;CAJA TELEF. 650X350X300MM  (F.G. 1.20);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CTF-00033;CAJA TELEF. 500X300X100MM  (F.G. 1.50);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CTF-00034;CAJA TELEF. 400X400X200MM  (F.G. 1.50);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CTF-00035;CAJA TELEF. 500X500X250MM  (F.G. 1.50);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CTF-00036;CAJA TELEF. 650X350X300MM  (F.G. 1.50);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CTF-00037;CAJA TELEF. 230X160X80MM (F.G. 1.20);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CTF-00038;CAJA TELEF. 800X500X150MM CIEGA (F.G. 1.20);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CTF-00039;CAJA TELEF. 200X200X100MM CIEGA (F. G. 1.20);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CTF-00040;CAJA TELEF. 280X250X92MM CIEGA (F. G. 1.20);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CTF-00041;CAJA TELEF. 300X250X100MM (F. G. 1.20);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CTF-00042;CAJA TELEF. EMPOTRAR 1100X750X150MM CIEGA (F.G.1.20);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CTF-00043;CAJA TELEF. 800X500X150MM C/CHAPA PUSH CIEGA (F. G. 0.70);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CTF-00044;CAJA TELEF. 1000X400X150MM S/TAPA  (F. G. 1.20);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CTF-00045;"CAJA  TELEF. 650X350X150MM 2"" (F. G. 0.90)";;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CTF-E-00001;CAJA TELEF. 650X350X150MM HCO ESP (F.G. 1.20);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CTF-E-00002;CAJA TELEF. 1100X700X150MM HCO ESP (F.G. 1.20);2021-08-23;Saldo Anterior;;;;0.0;0.0;;;;0.0;1.0;;;
CTF-E-00003;CAJA TELEF. 450X300X150MM CIEGA (F.G. 1.20) C / CHAPA PUSH;;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CTF-E-00003;CAJA TELEF. 450X300X150MM CIEGA (F.G. 1.20) C / CHAPA PUSH;2022-01-11;Entrada por Producci;9.0;Almacen Central;6.0;0.0;6.0;1.0;6.0;0.0;6.0;1.0;;;
CTF-E-00003;CAJA TELEF. 450X300X150MM CIEGA (F.G. 1.20) C / CHAPA PUSH;2022-01-11;Guía de remisión - R;8.0;Almacen Central;0.0;6.0;0.0;0.0;0.0;6.0;0.0;1.0;SETECOM AIR;Presencial;Sector B
CTF-E-00003;CAJA TELEF. 450X300X150MM CIEGA (F.G. 1.20) C / CHAPA PUSH;2022-01-11;Guía de remisión - R;8.0;Almacen Punto de Ventas 1;6.0;0.0;6.0;0.0;6.0;0.0;6.0;1.0;;;
CTF-E-00003;CAJA TELEF. 450X300X150MM CIEGA (F.G. 1.20) C / CHAPA PUSH;2022-01-12;Salida por Consumo;55.0;Almacen Punto de Ventas 1;0.0;6.0;0.0;0.0;0.0;6.0;0.0;1.0;Madrid INMOBILIARIA;Presencial;Sector B
CTF-E-00004;"CAJA  TELEF. 300X300X150MM 1"" (F. G. 0.90) C/ CHAPA PUSH";;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CTF-E-00004;"CAJA  TELEF. 300X300X150MM 1"" (F. G. 0.90) C/ CHAPA PUSH";2022-01-11;Entrada por Producci;9.0;Almacen Central;3.0;0.0;3.0;1.0;3.0;0.0;3.0;1.0;;;
CTF-E-00004;"CAJA  TELEF. 300X300X150MM 1"" (F. G. 0.90) C/ CHAPA PUSH";2022-01-11;Guía de remisión - R;8.0;Almacen Central;0.0;3.0;0.0;0.0;0.0;3.0;0.0;1.0;H&R ELECTRICAL ENGINEERS S.A.C.;Presencial;Sector B
CTF-E-00004;"CAJA  TELEF. 300X300X150MM 1"" (F. G. 0.90) C/ CHAPA PUSH";2022-01-11;Guía de remisión - R;8.0;Almacen Punto de Ventas 1;3.0;0.0;3.0;0.0;3.0;0.0;3.0;1.0;;;
CTF-E-00004;"CAJA  TELEF. 300X300X150MM 1"" (F. G. 0.90) C/ CHAPA PUSH";2022-01-12;Salida por Consumo;55.0;Almacen Punto de Ventas 1;0.0;3.0;0.0;0.0;0.0;3.0;0.0;1.0;ARCHENGINE CONSULTORA S.A.C.;Presencial;Sector A
CTF-E-00005;CAJA TELEF. TIPO B 450X250X150MM CIEGA (F.G. 1.20) C / CHAPA PUSH;;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CTF-E-00005;CAJA TELEF. TIPO B 450X250X150MM CIEGA (F.G. 1.20) C / CHAPA PUSH;2022-03-07;Entrada por Producci;109.0;Almacen Central;2.0;0.0;2.0;1.0;2.0;0.0;2.0;1.0;;;
CTF-E-00005;CAJA TELEF. TIPO B 450X250X150MM CIEGA (F.G. 1.20) C / CHAPA PUSH;2022-03-07;Guía de remisión - R;100003448.0;Almacen Central;0.0;2.0;0.0;0.0;0.0;2.0;0.0;1.0;Consultores en Ingeniería y Mantenimiento General S.A.C.;Online;
CTF-E-00005;CAJA TELEF. TIPO B 450X250X150MM CIEGA (F.G. 1.20) C / CHAPA PUSH;2022-03-07;Guía de remisión - R;100003448.0;Almacen Punto de Ventas 1;2.0;0.0;2.0;0.0;2.0;0.0;2.0;1.0;;;
CTF-E-00005;CAJA TELEF. TIPO B 450X250X150MM CIEGA (F.G. 1.20) C / CHAPA PUSH;2022-03-08;Salida por Consumo;500000860.0;Almacen Punto de Ventas 1;0.0;2.0;0.0;0.0;0.0;2.0;0.0;1.0;SETECOM AIR;Presencial;Sector A
CTF-E-00005;CAJA TELEF. TIPO B 450X250X150MM CIEGA (F.G. 1.20) C / CHAPA PUSH;2022-03-18;Entrada por Producci;132.0;Almacen Central;6.0;0.0;6.0;1.0;6.0;0.0;6.0;1.0;;;
CTF-E-00005;CAJA TELEF. TIPO B 450X250X150MM CIEGA (F.G. 1.20) C / CHAPA PUSH;2022-03-18;Guía de remisión - R;100003472.0;Almacen Central;0.0;6.0;0.0;0.0;0.0;6.0;0.0;1.0;Consultores en Ingeniería y Mantenimiento General S.A.C.;Online;
CTF-E-00005;CAJA TELEF. TIPO B 450X250X150MM CIEGA (F.G. 1.20) C / CHAPA PUSH;2022-03-18;Guía de remisión - R;100003472.0;Almacen Punto de Ventas 1;6.0;0.0;6.0;0.0;6.0;0.0;6.0;1.0;;;
CTF-E-00005;CAJA TELEF. TIPO B 450X250X150MM CIEGA (F.G. 1.20) C / CHAPA PUSH;2022-03-19;Salida por Consumo;500000922.0;Almacen Punto de Ventas 1;0.0;6.0;0.0;0.0;0.0;6.0;0.0;1.0;Consultores en Ingeniería y Mantenimiento General S.A.C.;Online;
CTF-E-00006;CAJA TELEF. 650X350X130MM CIEGA (F.G. 0.90) C / CHAPA PUSH;;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CTF-E-00006;CAJA TELEF. 650X350X130MM CIEGA (F.G. 0.90) C / CHAPA PUSH;2022-03-18;Entrada por Producci;133.0;Almacen Central;3.0;0.0;3.0;1.0;3.0;0.0;3.0;1.0;;;
CTF-E-00006;CAJA TELEF. 650X350X130MM CIEGA (F.G. 0.90) C / CHAPA PUSH;2022-03-18;Guía de remisión - R;100003473.0;Almacen Central;0.0;3.0;0.0;0.0;0.0;3.0;0.0;1.0;ARCHENGINE CONSULTORA S.A.C.;Presencial;Sector B
CTF-E-00006;CAJA TELEF. 650X350X130MM CIEGA (F.G. 0.90) C / CHAPA PUSH;2022-03-18;Guía de remisión - R;100003473.0;Almacen Punto de Ventas 1;3.0;0.0;3.0;0.0;3.0;0.0;3.0;1.0;;;
CTF-E-00006;CAJA TELEF. 650X350X130MM CIEGA (F.G. 0.90) C / CHAPA PUSH;2022-03-19;Salida por Consumo;500000923.0;Almacen Punto de Ventas 1;0.0;3.0;0.0;0.0;0.0;3.0;0.0;1.0;GCG - GARCIA CONTRATISTAS GENERALES S.A.;Presencial;Sector B
CTF-E-00007;CAJA TELEF. 650X350X150MM CIEGA (F.G. 1.50);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CTF-E-00007;CAJA TELEF. 650X350X150MM CIEGA (F.G. 1.50);2022-04-07;Entrada por Producci;177.0;Almacen Central;2.0;0.0;2.0;1.0;2.0;0.0;2.0;1.0;;;
CTF-E-00007;CAJA TELEF. 650X350X150MM CIEGA (F.G. 1.50);2022-04-07;Guía de remisión - R;100003520.0;Almacen Central;0.0;2.0;0.0;0.0;0.0;2.0;0.0;1.0;JEF;Presencial;Sector A
CTF-E-00007;CAJA TELEF. 650X350X150MM CIEGA (F.G. 1.50);2022-04-07;Guía de remisión - R;100003520.0;Almacen Punto de Ventas 1;2.0;0.0;2.0;0.0;2.0;0.0;2.0;1.0;;;
CTF-E-00007;CAJA TELEF. 650X350X150MM CIEGA (F.G. 1.50);2022-04-09;Salida por Consumo;500001018.0;Almacen Punto de Ventas 1;0.0;2.0;0.0;0.0;0.0;2.0;0.0;1.0;ARCHENGINE CONSULTORA S.A.C.;Presencial;Sector A
CTF-E-00007;CAJA TELEF. 650X350X150MM CIEGA (F.G. 1.50);2022-06-22;Entrada por Producci;315.0;Almacen Central;9.0;0.0;9.0;1.0;9.0;0.0;9.0;1.0;;;
CTF-E-00007;CAJA TELEF. 650X350X150MM CIEGA (F.G. 1.50);2022-06-22;Guía de remisión - R;100003662.0;Almacen Central;0.0;9.0;0.0;0.0;0.0;9.0;0.0;1.0;CIM;Online;
CTF-E-00008;CAJA TELEF. 1100X550X150MM CIEGA (F.G. 1.20);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CTF-E-00008;CAJA TELEF. 1100X550X150MM CIEGA (F.G. 1.20);2022-12-06;Entrada por Producci;637.0;Almacen Central;20.0;0.0;20.0;1.0;20.0;0.0;20.0;1.0;;;
CTF-E-00008;CAJA TELEF. 1100X550X150MM CIEGA (F.G. 1.20);2022-12-06;Guía de remisión - R;100003980.0;Almacen Central;0.0;20.0;0.0;0.0;0.0;20.0;0.0;1.0;ARCHENGINE CONSULTORA S.A.C.;Online;
CTF-E-00009;CAJA TELEF. 650X350X200MM CIEGA C/PLACA BASE DE MONTAJE (F.G. 1.20);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CTF-E-00010;CAJA TELEF. 1100X600X150MM (F.G. 1.20);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CTF-E-00011;CAJA TELEF. 360X350X150MM CIEGA (F.G. 0.75) C / CHAPA PUSH;;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CTF-E-00012;CAJA TELEF. 650X350X120MM CIEGA (F.G. 1.20) C / CHAPA PUSH;;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CTF-E-00013;CAJA TELEF. 650X350X150MM (F.G. 1.50);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CTF-E-00014;CAJA TELEF. 600X350X150MM (F.G. 0.90) C / CHAPA PUSH;;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CTF-E-00015;CAJA TELEF. 600X350X150MM CIEGA (F.G. 1.20) C/ CHAPA PUSH;;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CTF-E-00016;CAJA TELEF. 650X350X150MM CIEGA (F.G. 1.20) C/ CHAPA PUSH;;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CTF-E-00017;CAJA TELEF. 650X350X150MM CIEGA (F.G. 1.50) C/ CHAPA PUSH;;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CTF-E-00018;CAJA TELEF. 650X500X150MM CIEGA (F.G. 1.50) C / CHAPA PUSH;;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CTN-00001;CINTILLO DE NYLON 4.8 X 250mm;;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CTN-00002;CINTILLO DE NYLON 4.8 X 300mm;;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CTN-00003;CINTILLO DE NYLON 4.8 X 400mm;;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CTR-0001;CONTACTOR 300AMP;;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CTT-00001;CONTRA TUERCA BUSHING  20MM/ 3/4”;;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CTT-00002;CONTRA TUERCA BUSHING 25MM/ 1”;;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CTT-00003;CONTRA TUERCA BUSHING 40MM/ 1 1/2”;;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CTV-00001;CAJA PARA TV 650X350X150MM CON PUERTA BISAGRADA  ADOSABLE /CIEGA (F.G. 1.50);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CTV-0002;CAJA PARA TV 800X500X150MM (CON PUERTA BISAGRA) ADOSABLE /CIEGA (F.G. 1.50);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CUC-00001;"CURVA EMT 20MM/ 3/4"" -UL";;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CUC-00001;"CURVA EMT 20MM/ 3/4"" -UL";2022-07-11;Entrada por Compra -;98.0;Almacen Central;50.0;0.0;50.0;1.4492;72.46;0.0;72.46;1.4492;;;
CUC-00001;"CURVA EMT 20MM/ 3/4"" -UL";2022-07-12;Guía de remisión - R;100003689.0;Almacen Central;0.0;50.0;0.0;0.0;0.0;72.46;0.0;1.4492;H&R ELECTRICAL ENGINEERS S.A.C.;Presencial;Sector B
CUC-00002;"CURVA EMT 25MM/ 1"" -UL";;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CUC-00002;"CURVA EMT 25MM/ 1"" -UL";2022-07-11;Entrada por Compra -;98.0;Almacen Central;30.0;0.0;30.0;2.542333;76.27;0.0;76.27;2.542333;;;
CUC-00002;"CURVA EMT 25MM/ 1"" -UL";2022-07-12;Guía de remisión - R;100003690.0;Almacen Central;0.0;30.0;0.0;0.0;0.0;76.27;0.0;2.542333;ARCHENGINE CONSULTORA S.A.C.;Online;
CUC-00003;"CURVA EMT 35MM/ 1 1/4"" -UL";;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CUC-00003;"CURVA EMT 35MM/ 1 1/4"" -UL";2022-07-11;Entrada por Compra -;98.0;Almacen Central;15.0;0.0;15.0;5.466;81.99;0.0;81.99;5.466;;;
CUC-00003;"CURVA EMT 35MM/ 1 1/4"" -UL";2022-07-12;Guía de remisión - R;100003690.0;Almacen Central;0.0;15.0;0.0;0.0;0.0;81.99;0.0;5.466;SETECOM AIR;Presencial;Sector B
CUC-00004;"CURVA  EMT 50MM/ 2"" 1/2 -UL";;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CUC-00004;"CURVA  EMT 50MM/ 2"" 1/2 -UL";2022-07-11;Entrada por Compra -;98.0;Almacen Central;12.0;0.0;12.0;10.169167;122.03;0.0;122.03;10.169167;;;
CUC-00004;"CURVA  EMT 50MM/ 2"" 1/2 -UL";2022-07-12;Guía de remisión - R;100003690.0;Almacen Central;0.0;12.0;0.0;0.0;0.0;122.03;0.0;10.169167;SETECOM AIR;Presencial;Sector B
CUC-00005;"CURVA  EMT 75MM/ 3"" -UL";;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CUC-00005;"CURVA  EMT 75MM/ 3"" -UL";2022-07-11;Entrada por Compra -;98.0;Almacen Central;9.0;0.0;9.0;35.432222;318.89;0.0;318.89;35.432222;;;
CUC-00005;"CURVA  EMT 75MM/ 3"" -UL";2022-07-12;Guía de remisión - R;100003690.0;Almacen Central;0.0;9.0;0.0;0.0;0.0;318.89;0.0;35.432222;CIM;Presencial;Sector B
CUC-00006;"CURVA EMT 100MM/ 4"" -UL";;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CUC-00006;"CURVA EMT 100MM/ 4"" -UL";2022-07-11;Entrada por Compra -;98.0;Almacen Central;12.0;0.0;12.0;61.991667;743.9;0.0;743.9;61.991667;;;
CUC-00006;"CURVA EMT 100MM/ 4"" -UL";2022-07-12;Guía de remisión - R;100003690.0;Almacen Central;0.0;12.0;0.0;0.0;0.0;743.9;0.0;61.991667;ARCHENGINE CONSULTORA S.A.C.;Presencial;Sector A
CUC-00007;"CURVA EMT 40MM/ 1 1/2"" -UL";;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CUC-00008;"CURVA EMT 15MM/ 1/2"" -UL";;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CUC-00009;"CURVA IMC 25MM/ 1"" -UL";;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CUC-00010;"CURVA IMC 20MM/ 3/4"" -UL";;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CUC-00011;"CURVA IMC 15MM/ 1/2"" -UL";;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CUC-00012;"CURVA EMT 50MM/  2"" -UL";;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CUC-00013;"CURVA EMT 65MM/ 2 1/2"" -UL";;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CUC-00014;"CURVA IMC 50MM/ 2"" -UL";;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CUC-00015;"CURVA IMC 1-1/2"" -UL";;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CUC-00016;"CURVA EMT 3/4""";;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CUC-00017;"CURVA IMC 100MM/ 4"" -UL";;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CUPVC-00001;"CURVA  3/4""  / 20MM SAP MARCA TUBOPLAST";;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CUPVC-00002;"CURVA  1""  / 25MM SAP MARCA TUBOPLAST";;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CUPVC-00003;"CURVA  1 1/2""  /  SAP MARCA TUBOPLAST";;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CUPVC-00004;"CURVA 1"" / 25MM SAP MARCA PAVCO";;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CZR-00001;CRUZ  HORIZONTAL 300X100MM (F.G. 1.50);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CZR-00002;CRUZ HORIZONTAL 300X150MM (F.G. 1.50);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CZR-00003;CRUZ RANURADA 1000X100MM (F.G. 1.20);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CZR-00003;CRUZ RANURADA 1000X100MM (F.G. 1.20);2022-03-03;Entrada por Compra -;42.0;Almacen Central;1.0;0.0;1.0;140.0;140.0;0.0;140.0;140.0;;;
CZR-00003;CRUZ RANURADA 1000X100MM (F.G. 1.20);2022-03-17;Entrada por Producci;184.0;Almacen Central;1.0;0.0;2.0;140.0;140.0;0.0;280.0;140.0;;;
CZR-00004;CRUZ RANURADA 600X100MM (F.G. 1.20);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CZR-00004;CRUZ RANURADA 600X100MM (F.G. 1.20);2022-03-03;Entrada por Compra -;42.0;Almacen Central;3.0;0.0;3.0;75.0;225.0;0.0;225.0;75.0;;;
CZR-00004;CRUZ RANURADA 600X100MM (F.G. 1.20);2022-03-17;Entrada por Producci;184.0;Almacen Central;3.0;0.0;6.0;75.0;225.0;0.0;450.0;75.0;;;
CZR-00005;CRUZ 400X100MM (F.G. 1.50);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CZR-00006;CRUZ RANURADA 500X300X100MM (F.G. 1.50);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CZR-00007;CRUZ RANURADA 700X150MM (F.G. 1.50);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CZR-00008;CRUZ RANURADA 800X150X500X150MM (F.G. 1.50);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CZR-00009;CRUZ 300X200X100MM (F.G. 1.50);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CZR-00010;CRUZ  300X100MM (F.G. 1.50);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CZR-00011;CRUZ  500X100MM (F.G. 1.50);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
DESNV-00001;DESNIVEL DE 150mm PARA BANDEJA DE 800X150mm (F°G° 1.50);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
DESNV-00002;DESNIVEL DE 45° PARA BANDEJA DE 650X100mm (F°G° 1.50);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
DESNV-00003;DESNIVEL DE 45° PARA BANDEJA DE 550X100mm (F°G° 1.50);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
DESNV-00004;DESNIVEL  PARA BANDEJA DE 400X100mm (F°G° 1.20);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
DESNV-00005;DESNIVEL TIPO Z RANURADA 250X100MM CON TAPA (F.G. 1.20) ALTURA 30CM;;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
