Código;Descripción;Fecha;Documento;Número;Bodega;Entrada;Salida;Saldo;Valor Unitario;Entrada.1;Salida.1;Saldo.1;Costo Unitario;Empresa_Cliente;Canal_Venta;Punto_Venta
CPE-00095;CAJA DE PASE 300X300X150MM (F.G. 0.75).;2024-06-11;Ajuste de Entrada Ca;121.0;Almacen Punto de Ventas 1;4.0;0.0;46.0;1.0;4.0;0.0;46.0;1.0;;;
CPE-00095;CAJA DE PASE 300X300X150MM (F.G. 0.75).;2024-06-12;Salida por Consumo;700004692.0;Almacen Punto de Ventas 1;0.0;4.0;42.0;0.0;0.0;4.0;42.0;1.0;CIM;Online;
CPE-00095;CAJA DE PASE 300X300X150MM (F.G. 0.75).;2024-06-17;Salida por Consumo;700004711.0;Almacen Punto de Ventas 1;0.0;4.0;38.0;0.0;0.0;4.0;38.0;1.0;NEVADO CONSTRUCTORA;Presencial;Sector A
CPE-00095;CAJA DE PASE 300X300X150MM (F.G. 0.75).;2024-06-17;Salida por Consumo;700004732.0;Almacen Punto de Ventas 1;0.0;4.0;34.0;0.0;0.0;4.0;34.0;1.0;Consultores en Ingeniería y Mantenimiento General S.A.C.;Presencial;Sector A
CPE-00095;CAJA DE PASE 300X300X150MM (F.G. 0.75).;2024-06-28;Ajuste de Entrada Ca;125.0;Almacen Punto de Ventas 1;2.0;0.0;36.0;1.0;2.0;0.0;36.0;1.0;;;
CPE-00095;CAJA DE PASE 300X300X150MM (F.G. 0.75).;2024-07-03;GUIA ELECTRONICA-REM;100000883.0;Almacen Central;0.0;12.0;24.0;0.0;0.0;12.0;24.0;1.0;NEVADO CONSTRUCTORA;Presencial;Sector A
CPE-00095;CAJA DE PASE 300X300X150MM (F.G. 0.75).;2024-07-03;GUIA ELECTRONICA-REM;100000883.0;Almacen Punto de Ventas 1;12.0;0.0;36.0;0.0;12.0;0.0;36.0;1.0;;;
CPE-00095;CAJA DE PASE 300X300X150MM (F.G. 0.75).;2024-07-12;GUIA ELECTRONICA-REM;100000902.0;Almacen Central;0.0;22.0;14.0;0.0;0.0;22.0;14.0;1.0;Madrid INMOBILIARIA;Online;
CPE-00095;CAJA DE PASE 300X300X150MM (F.G. 0.75).;2024-07-12;GUIA ELECTRONICA-REM;100000902.0;Almacen Punto de Ventas 1;22.0;0.0;36.0;0.0;22.0;0.0;36.0;1.0;;;
CPE-00095;CAJA DE PASE 300X300X150MM (F.G. 0.75).;2024-08-03;Ajuste de Salida de ;269.0;Almacen Punto de Ventas 1;0.0;2.0;34.0;0.0;0.0;2.0;34.0;1.0;SETECOM AIR;Presencial;Sector B
CPE-00095;CAJA DE PASE 300X300X150MM (F.G. 0.75).;2024-08-05;Salida por Consumo;700005135.0;Almacen Punto de Ventas 1;0.0;5.0;29.0;0.0;0.0;5.0;29.0;1.0;ELCONSI;Presencial;Sector A
CPE-00095;CAJA DE PASE 300X300X150MM (F.G. 0.75).;2024-08-24;Ajuste de Entrada Ca;155.0;Almacen Punto de Ventas 1;2.0;0.0;31.0;1.0;2.0;0.0;31.0;1.0;;;
CPE-00095;CAJA DE PASE 300X300X150MM (F.G. 0.75).;2024-09-11;Venta Tienda Sin Doc;574.0;Almacen Punto de Ventas 1;0.0;2.0;29.0;0.0;0.0;2.0;29.0;1.0;PROCISA INGENIEROS S.A.C.;Presencial;Sector A
CPE-00095;CAJA DE PASE 300X300X150MM (F.G. 0.75).;2024-09-13;Entrada por Producci;697.0;Almacen Central;120.0;0.0;149.0;1.0;120.0;0.0;149.0;1.0;;;
CPE-00095;CAJA DE PASE 300X300X150MM (F.G. 0.75).;2024-09-13;GUIA ELECTRONICA-REM;100001036.0;Almacen Central;0.0;120.0;29.0;0.0;0.0;120.0;29.0;1.0;H&R ELECTRICAL ENGINEERS S.A.C.;Presencial;Sector B
CPE-00095;CAJA DE PASE 300X300X150MM (F.G. 0.75).;2024-09-13;GUIA ELECTRONICA-REM;100001036.0;Almacen Punto de Ventas 1;120.0;0.0;149.0;0.0;120.0;0.0;149.0;1.0;;;
CPE-00095;CAJA DE PASE 300X300X150MM (F.G. 0.75).;2024-09-13;Salida por Consumo;700005494.0;Almacen Punto de Ventas 1;0.0;120.0;29.0;0.0;0.0;120.0;29.0;1.0;H&R ELECTRICAL ENGINEERS S.A.C.;Presencial;Sector A
CPE-00095;CAJA DE PASE 300X300X150MM (F.G. 0.75).;2024-09-16;Salida por Consumo;700005505.0;Almacen Punto de Ventas 1;0.0;3.0;26.0;0.0;0.0;3.0;26.0;1.0;H&R ELECTRICAL ENGINEERS S.A.C.;Presencial;Sector A
CPE-00095;CAJA DE PASE 300X300X150MM (F.G. 0.75).;2024-09-19;Salida por Consumo;700005557.0;Almacen Punto de Ventas 1;0.0;2.0;24.0;0.0;0.0;2.0;24.0;1.0;GCG - GARCIA CONTRATISTAS GENERALES S.A.;Presencial;Sector A
CPE-00095;CAJA DE PASE 300X300X150MM (F.G. 0.75).;2024-09-27;Salida por Consumo;700005643.0;Almacen Punto de Ventas 1;0.0;2.0;22.0;0.0;0.0;2.0;22.0;1.0;CIM;Online;
CPE-00095;CAJA DE PASE 300X300X150MM (F.G. 0.75).;2024-09-28;Ajuste de Salida de ;293.0;Almacen Punto de Ventas 1;0.0;2.0;20.0;0.0;0.0;2.0;20.0;1.0;DRAGON;Online;
CPE-00095;CAJA DE PASE 300X300X150MM (F.G. 0.75).;2024-10-24;Salida por Consumo;700005921.0;Almacen Punto de Ventas 1;0.0;6.0;14.0;0.0;0.0;6.0;14.0;1.0;Consultores en Ingeniería y Mantenimiento General S.A.C.;Presencial;Sector B
CPE-00095;CAJA DE PASE 300X300X150MM (F.G. 0.75).;2024-10-25;Salida por Consumo;700005932.0;Almacen Punto de Ventas 1;0.0;1.0;13.0;0.0;0.0;1.0;13.0;1.0;PROCISA INGENIEROS S.A.C.;Presencial;Sector A
CPE-00095;CAJA DE PASE 300X300X150MM (F.G. 0.75).;2024-11-13;Venta Tienda Sin Doc;717.0;Almacen Punto de Ventas 1;0.0;1.0;12.0;0.0;0.0;1.0;12.0;1.0;GCG - GARCIA CONTRATISTAS GENERALES S.A.;Presencial;Sector B
CPE-00095;CAJA DE PASE 300X300X150MM (F.G. 0.75).;2024-11-18;Entrada por Producci;882.0;Almacen Central;66.0;0.0;78.0;1.0;66.0;0.0;78.0;1.0;;;
CPE-00095;CAJA DE PASE 300X300X150MM (F.G. 0.75).;2024-11-21;Ajuste de Salida de ;318.0;Almacen Punto de Ventas 1;0.0;9.0;69.0;0.0;0.0;9.0;69.0;1.0;CIM;Online;
CPE-00095;CAJA DE PASE 300X300X150MM (F.G. 0.75).;2024-11-21;GUIA ELECTRONICA-REM;100001175.0;Almacen Central;0.0;30.0;39.0;0.0;0.0;30.0;39.0;1.0;DRAGON;Online;
CPE-00095;CAJA DE PASE 300X300X150MM (F.G. 0.75).;2024-11-21;GUIA ELECTRONICA-REM;100001175.0;Almacen Punto de Ventas 1;30.0;0.0;69.0;0.0;30.0;0.0;69.0;1.0;;;
CPE-00095;CAJA DE PASE 300X300X150MM (F.G. 0.75).;2024-11-21;Salida por Consumo;700006187.0;Almacen Punto de Ventas 1;0.0;1.0;68.0;0.0;0.0;1.0;68.0;1.0;GCG - GARCIA CONTRATISTAS GENERALES S.A.;Presencial;Sector B
CPE-00095;CAJA DE PASE 300X300X150MM (F.G. 0.75).;2024-12-04;Salida por Consumo;700006294.0;Almacen Punto de Ventas 1;0.0;5.0;63.0;0.0;0.0;5.0;63.0;1.0;ELCONSI;Presencial;Sector B
CPE-00095;CAJA DE PASE 300X300X150MM (F.G. 0.75).;2024-12-10;Salida por Consumo;700006339.0;Almacen Punto de Ventas 1;0.0;4.0;59.0;0.0;0.0;4.0;59.0;1.0;ELCONSI;Presencial;Sector B
CPE-00096;CAJA DE PASE 300X300X150MM (F.G. 0.90);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CPE-00097;CAJA DE PASE 300X300X150MM 3/4” (F.G. 1.20);2023-11-07;Saldo Anterior;;;;0.0;0.0;;;;0.0;1.0;;;
CPE-00098;CAJA DE PASE 300X300X150MM (F.G. 1.20).;;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CPE-00098;CAJA DE PASE 300X300X150MM (F.G. 1.20).;2024-05-02;Entrada por Producci;361.0;Almacen Central;2.0;0.0;2.0;2.0;4.0;0.0;4.0;2.0;;;
CPE-00098;CAJA DE PASE 300X300X150MM (F.G. 1.20).;2024-05-02;Ajuste de Salida de ;196.0;Almacen Central;0.0;2.0;0.0;0.0;0.0;4.0;0.0;2.0;NEVADO CONSTRUCTORA;Presencial;Sector A
CPE-00098;CAJA DE PASE 300X300X150MM (F.G. 1.20).;2024-05-02;Entrada por Producci;362.0;Almacen Central;2.0;0.0;2.0;1.0;2.0;0.0;2.0;1.0;;;
CPE-00098;CAJA DE PASE 300X300X150MM (F.G. 1.20).;2024-05-02;GUIA ELECTRONICA-REM;100000774.0;Almacen Central;0.0;2.0;0.0;0.0;0.0;2.0;0.0;1.0;GCG - GARCIA CONTRATISTAS GENERALES S.A.;Online;
CPE-00098;CAJA DE PASE 300X300X150MM (F.G. 1.20).;2024-05-02;GUIA ELECTRONICA-REM;100000774.0;Almacen Punto de Ventas 1;2.0;0.0;2.0;0.0;2.0;0.0;2.0;1.0;;;
CPE-00098;CAJA DE PASE 300X300X150MM (F.G. 1.20).;2024-05-31;Ajuste de Salida de ;233.0;Almacen Punto de Ventas 1;0.0;2.0;0.0;0.0;0.0;2.0;0.0;1.0;CIM;Online;
CPE-00098;CAJA DE PASE 300X300X150MM (F.G. 1.20).;2024-08-03;Ajuste de Entrada Ca;145.0;Almacen Punto de Ventas 1;2.0;0.0;2.0;1.0;2.0;0.0;2.0;1.0;;;
CPE-00098;CAJA DE PASE 300X300X150MM (F.G. 1.20).;2024-11-21;Traspaso entre Almac;97.0;Almacen Punto de Ventas 1;0.0;2.0;0.0;0.0;0.0;2.0;0.0;1.0;GCG - GARCIA CONTRATISTAS GENERALES S.A.;Online;
CPE-00098;CAJA DE PASE 300X300X150MM (F.G. 1.20).;2024-11-21;Traspaso entre Almac;97.0;Almacen Punto de Venta 2;2.0;0.0;2.0;0.0;2.0;0.0;2.0;1.0;;;
CPE-00098;CAJA DE PASE 300X300X150MM (F.G. 1.20).;2024-12-31;Traspaso entre Almac;151.0;Almacen Punto de Venta 2;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;ELCONSI;Online;
CPE-00098;CAJA DE PASE 300X300X150MM (F.G. 1.20).;2024-12-31;Traspaso entre Almac;151.0;Almacen Punto de Ventas 1;1.0;0.0;2.0;0.0;1.0;0.0;2.0;1.0;;;
CPE-00098;CAJA DE PASE 300X300X150MM (F.G. 1.20).;2024-12-31;Salida por Consumo;700006503.0;Almacen Punto de Ventas 1;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;ELCONSI;Presencial;Sector B
CPE-00099;CAJA DE PASE 300X300X150MM 1” (F.G. 1.50);2022-06-23;Saldo Anterior;;;;0.0;0.0;;;;0.0;1.0;;;
CPE-00100;CAJA DE PASE 300X300X150MM CIEGA (F.G. 1.20).;2023-12-29;Saldo Anterior;;;;0.0;1.0;;;;1.0;1.0;;;
CPE-00100;CAJA DE PASE 300X300X150MM CIEGA (F.G. 1.20).;2024-01-03;GUIA ELECTRONICA-REM;100000514.0;Almacen Central;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;ARCHENGINE CONSULTORA S.A.C.;Presencial;Sector A
CPE-00100;CAJA DE PASE 300X300X150MM CIEGA (F.G. 1.20).;2024-01-03;GUIA ELECTRONICA-REM;100000514.0;Almacen Punto de Ventas 1;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;;;
CPE-00100;CAJA DE PASE 300X300X150MM CIEGA (F.G. 1.20).;2024-01-03;Salida por Consumo;700003436.0;Almacen Punto de Ventas 1;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;NEVADO CONSTRUCTORA;Presencial;Sector B
CPE-00100;CAJA DE PASE 300X300X150MM CIEGA (F.G. 1.20).;2024-05-11;Entrada por Producci;395.0;Almacen Central;2.0;0.0;2.0;1.0;2.0;0.0;2.0;1.0;;;
CPE-00100;CAJA DE PASE 300X300X150MM CIEGA (F.G. 1.20).;2024-05-11;GUIA ELECTRONICA-REM;100000788.0;Almacen Central;0.0;2.0;0.0;0.0;0.0;2.0;0.0;1.0;H&R ELECTRICAL ENGINEERS S.A.C.;Presencial;Sector A
CPE-00100;CAJA DE PASE 300X300X150MM CIEGA (F.G. 1.20).;2024-05-11;GUIA ELECTRONICA-REM;100000788.0;Almacen Punto de Ventas 1;2.0;0.0;2.0;0.0;2.0;0.0;2.0;1.0;;;
CPE-00100;CAJA DE PASE 300X300X150MM CIEGA (F.G. 1.20).;2024-05-16;Entrada por Producci;414.0;Almacen Central;2.0;0.0;4.0;1.0;2.0;0.0;4.0;1.0;;;
CPE-00100;CAJA DE PASE 300X300X150MM CIEGA (F.G. 1.20).;2024-05-16;Entrada por Producci;414.0;Almacen Central;3.0;0.0;7.0;1.0;3.0;0.0;7.0;1.0;;;
CPE-00100;CAJA DE PASE 300X300X150MM CIEGA (F.G. 1.20).;2024-05-16;GUIA ELECTRONICA-REM;100000797.0;Almacen Central;0.0;5.0;2.0;0.0;0.0;5.0;2.0;1.0;Consultores en Ingeniería y Mantenimiento General S.A.C.;Presencial;Sector B
CPE-00100;CAJA DE PASE 300X300X150MM CIEGA (F.G. 1.20).;2024-05-16;GUIA ELECTRONICA-REM;100000797.0;Almacen Punto de Ventas 1;5.0;0.0;7.0;0.0;5.0;0.0;7.0;1.0;;;
CPE-00100;CAJA DE PASE 300X300X150MM CIEGA (F.G. 1.20).;2024-05-17;Salida por Consumo;700004498.0;Almacen Punto de Ventas 1;0.0;5.0;2.0;0.0;0.0;5.0;2.0;1.0;Consultores en Ingeniería y Mantenimiento General S.A.C.;Online;
CPE-00100;CAJA DE PASE 300X300X150MM CIEGA (F.G. 1.20).;2024-05-31;Ajuste de Salida de ;234.0;Almacen Punto de Ventas 1;0.0;2.0;0.0;0.0;0.0;2.0;0.0;1.0;ARCHENGINE CONSULTORA S.A.C.;Presencial;Sector A
CPE-00100;CAJA DE PASE 300X300X150MM CIEGA (F.G. 1.20).;2024-07-09;Entrada por Producci;521.0;Almacen Central;4.0;0.0;4.0;1.0;4.0;0.0;4.0;1.0;;;
CPE-00100;CAJA DE PASE 300X300X150MM CIEGA (F.G. 1.20).;2024-07-09;GUIA ELECTRONICA-REM;100000895.0;Almacen Central;0.0;4.0;0.0;0.0;0.0;4.0;0.0;1.0;PROCISA INGENIEROS S.A.C.;Presencial;Sector A
CPE-00100;CAJA DE PASE 300X300X150MM CIEGA (F.G. 1.20).;2024-07-09;GUIA ELECTRONICA-REM;100000895.0;Almacen Punto de Ventas 1;4.0;0.0;4.0;0.0;4.0;0.0;4.0;1.0;;;
CPE-00100;CAJA DE PASE 300X300X150MM CIEGA (F.G. 1.20).;2024-07-09;Salida por Consumo;700004927.0;Almacen Punto de Ventas 1;0.0;4.0;0.0;0.0;0.0;4.0;0.0;1.0;SETECOM AIR;Online;
CPE-00100;CAJA DE PASE 300X300X150MM CIEGA (F.G. 1.20).;2024-07-15;Entrada por Producci;534.0;Almacen Central;3.0;0.0;3.0;1.0;3.0;0.0;3.0;1.0;;;
CPE-00100;CAJA DE PASE 300X300X150MM CIEGA (F.G. 1.20).;2024-07-15;GUIA ELECTRONICA-REM;100000907.0;Almacen Central;0.0;3.0;0.0;0.0;0.0;3.0;0.0;1.0;H&R ELECTRICAL ENGINEERS S.A.C.;Presencial;Sector A
CPE-00100;CAJA DE PASE 300X300X150MM CIEGA (F.G. 1.20).;2024-07-15;GUIA ELECTRONICA-REM;100000907.0;Almacen Punto de Ventas 1;3.0;0.0;3.0;0.0;3.0;0.0;3.0;1.0;;;
CPE-00100;CAJA DE PASE 300X300X150MM CIEGA (F.G. 1.20).;2024-07-15;Salida por Consumo;700004984.0;Almacen Punto de Ventas 1;0.0;3.0;0.0;0.0;0.0;3.0;0.0;1.0;GCG - GARCIA CONTRATISTAS GENERALES S.A.;Presencial;Sector A
CPE-00100;CAJA DE PASE 300X300X150MM CIEGA (F.G. 1.20).;2024-09-06;Entrada por Producci;663.0;Almacen Central;2.0;0.0;2.0;1.0;2.0;0.0;2.0;1.0;;;
CPE-00100;CAJA DE PASE 300X300X150MM CIEGA (F.G. 1.20).;2024-09-07;GUIA ELECTRONICA-REM;100001021.0;Almacen Central;0.0;2.0;0.0;0.0;0.0;2.0;0.0;1.0;NEVADO CONSTRUCTORA;Presencial;Sector B
CPE-00100;CAJA DE PASE 300X300X150MM CIEGA (F.G. 1.20).;2024-09-07;GUIA ELECTRONICA-REM;100001021.0;Almacen Punto de Ventas 1;2.0;0.0;2.0;0.0;2.0;0.0;2.0;1.0;;;
CPE-00100;CAJA DE PASE 300X300X150MM CIEGA (F.G. 1.20).;2024-09-10;Salida por Consumo;700005443.0;Almacen Punto de Ventas 1;0.0;2.0;0.0;0.0;0.0;2.0;0.0;1.0;Madrid INMOBILIARIA;Presencial;Sector B
CPE-00100;CAJA DE PASE 300X300X150MM CIEGA (F.G. 1.20).;2024-09-12;Entrada por Producci;694.0;Almacen Central;18.0;0.0;18.0;1.0;18.0;0.0;18.0;1.0;;;
CPE-00100;CAJA DE PASE 300X300X150MM CIEGA (F.G. 1.20).;2024-09-12;GUIA ELECTRONICA-REM;100001034.0;Almacen Central;0.0;18.0;0.0;0.0;0.0;18.0;0.0;1.0;SETECOM AIR;Presencial;Sector A
CPE-00100;CAJA DE PASE 300X300X150MM CIEGA (F.G. 1.20).;2024-09-12;GUIA ELECTRONICA-REM;100001034.0;Almacen Punto de Ventas 1;18.0;0.0;18.0;0.0;18.0;0.0;18.0;1.0;;;
CPE-00100;CAJA DE PASE 300X300X150MM CIEGA (F.G. 1.20).;2024-09-12;Salida por Consumo;700005483.0;Almacen Punto de Ventas 1;0.0;18.0;0.0;0.0;0.0;18.0;0.0;1.0;CIM;Online;
CPE-00100;CAJA DE PASE 300X300X150MM CIEGA (F.G. 1.20).;2024-09-26;Entrada por Producci;732.0;Almacen Central;2.0;0.0;2.0;1.0;2.0;0.0;2.0;1.0;;;
CPE-00100;CAJA DE PASE 300X300X150MM CIEGA (F.G. 1.20).;2024-09-26;Entrada por Producci;732.0;Almacen Central;3.0;0.0;5.0;1.0;3.0;0.0;5.0;1.0;;;
CPE-00100;CAJA DE PASE 300X300X150MM CIEGA (F.G. 1.20).;2024-09-27;GUIA ELECTRONICA-REM;100001060.0;Almacen Central;0.0;2.0;3.0;0.0;0.0;2.0;3.0;1.0;SETECOM AIR;Presencial;Sector B
CPE-00100;CAJA DE PASE 300X300X150MM CIEGA (F.G. 1.20).;2024-09-27;GUIA ELECTRONICA-REM;100001060.0;Almacen Punto de Ventas 1;2.0;0.0;5.0;0.0;2.0;0.0;5.0;1.0;;;
CPE-00100;CAJA DE PASE 300X300X150MM CIEGA (F.G. 1.20).;2024-09-27;GUIA ELECTRONICA-REM;100001060.0;Almacen Central;0.0;3.0;2.0;0.0;0.0;3.0;2.0;1.0;SETECOM AIR;Presencial;Sector A
CPE-00100;CAJA DE PASE 300X300X150MM CIEGA (F.G. 1.20).;2024-09-27;GUIA ELECTRONICA-REM;100001060.0;Almacen Punto de Ventas 1;3.0;0.0;5.0;0.0;3.0;0.0;5.0;1.0;;;
CPE-00100;CAJA DE PASE 300X300X150MM CIEGA (F.G. 1.20).;2024-09-27;Salida por Consumo;700005635.0;Almacen Punto de Ventas 1;0.0;2.0;3.0;0.0;0.0;2.0;3.0;1.0;ELCONSI;Presencial;Sector A
CPE-00100;CAJA DE PASE 300X300X150MM CIEGA (F.G. 1.20).;2024-09-28;Salida por Consumo;700005647.0;Almacen Punto de Ventas 1;0.0;3.0;0.0;0.0;0.0;3.0;0.0;1.0;SETECOM AIR;Presencial;Sector A
CPE-00100;CAJA DE PASE 300X300X150MM CIEGA (F.G. 1.20).;2024-10-22;Entrada por Producci;797.0;Almacen Central;8.0;0.0;8.0;1.0;8.0;0.0;8.0;1.0;;;
CPE-00100;CAJA DE PASE 300X300X150MM CIEGA (F.G. 1.20).;2024-10-22;GUIA ELECTRONICA-REM;100001122.0;Almacen Central;0.0;8.0;0.0;0.0;0.0;8.0;0.0;1.0;ELCONSI;Presencial;Sector B
CPE-00100;CAJA DE PASE 300X300X150MM CIEGA (F.G. 1.20).;2024-10-22;GUIA ELECTRONICA-REM;100001122.0;Almacen Punto de Ventas 1;8.0;0.0;8.0;0.0;8.0;0.0;8.0;1.0;;;
CPE-00100;CAJA DE PASE 300X300X150MM CIEGA (F.G. 1.20).;2024-10-23;Entrada por Producci;816.0;Almacen Central;30.0;0.0;38.0;1.0;30.0;0.0;38.0;1.0;;;
CPE-00100;CAJA DE PASE 300X300X150MM CIEGA (F.G. 1.20).;2024-10-25;GUIA ELECTRONICA-REM;100001133.0;Almacen Central;0.0;30.0;8.0;0.0;0.0;30.0;8.0;1.0;Consultores en Ingeniería y Mantenimiento General S.A.C.;Online;
CPE-00100;CAJA DE PASE 300X300X150MM CIEGA (F.G. 1.20).;2024-10-25;GUIA ELECTRONICA-REM;100001133.0;Almacen Punto de Venta 2;30.0;0.0;38.0;0.0;30.0;0.0;38.0;1.0;;;
CPE-00100;CAJA DE PASE 300X300X150MM CIEGA (F.G. 1.20).;2024-10-28;Salida por Consumo;700005950.0;Almacen Punto de Ventas 1;0.0;8.0;30.0;0.0;0.0;8.0;30.0;1.0;DRAGON;Presencial;Sector A
CPE-00100;CAJA DE PASE 300X300X150MM CIEGA (F.G. 1.20).;2024-11-05;Entrada por Producci;849.0;Almacen Central;3.0;0.0;33.0;1.0;3.0;0.0;33.0;1.0;;;
CPE-00100;CAJA DE PASE 300X300X150MM CIEGA (F.G. 1.20).;2024-11-05;GUIA ELECTRONICA-REM;100001145.0;Almacen Central;0.0;3.0;30.0;0.0;0.0;3.0;30.0;1.0;DRAGON;Presencial;Sector B
CPE-00100;CAJA DE PASE 300X300X150MM CIEGA (F.G. 1.20).;2024-11-05;GUIA ELECTRONICA-REM;100001145.0;Almacen Punto de Ventas 1;3.0;0.0;33.0;0.0;3.0;0.0;33.0;1.0;;;
CPE-00100;CAJA DE PASE 300X300X150MM CIEGA (F.G. 1.20).;2024-11-07;Salida por Consumo;700006047.0;Almacen Punto de Ventas 1;0.0;3.0;30.0;0.0;0.0;3.0;30.0;1.0;ELCONSI;Presencial;Sector B
CPE-00100;CAJA DE PASE 300X300X150MM CIEGA (F.G. 1.20).;2024-11-26;Traspaso entre Almac;107.0;Almacen Punto de Venta 2;0.0;3.0;27.0;0.0;0.0;3.0;27.0;1.0;GCG - GARCIA CONTRATISTAS GENERALES S.A.;Presencial;Sector B
CPE-00100;CAJA DE PASE 300X300X150MM CIEGA (F.G. 1.20).;2024-11-26;Traspaso entre Almac;107.0;Almacen Punto de Ventas 1;3.0;0.0;30.0;0.0;3.0;0.0;30.0;1.0;;;
CPE-00100;CAJA DE PASE 300X300X150MM CIEGA (F.G. 1.20).;2024-11-26;Salida por Consumo;700006229.0;Almacen Punto de Ventas 1;0.0;1.0;29.0;0.0;0.0;1.0;29.0;1.0;ELCONSI;Presencial;Sector B
CPE-00100;CAJA DE PASE 300X300X150MM CIEGA (F.G. 1.20).;2024-12-07;Traspaso entre Almac;120.0;Almacen Punto de Venta 2;0.0;2.0;27.0;0.0;0.0;2.0;27.0;1.0;DRAGON;Presencial;Sector A
CPE-00100;CAJA DE PASE 300X300X150MM CIEGA (F.G. 1.20).;2024-12-07;Traspaso entre Almac;120.0;Almacen Punto de Ventas 1;2.0;0.0;29.0;0.0;2.0;0.0;29.0;1.0;;;
CPE-00100;CAJA DE PASE 300X300X150MM CIEGA (F.G. 1.20).;2024-12-19;Entrada por Compra -;430.0;Almacen Punto de Ventas 1;1.0;0.0;30.0;37.288136;37.29;0.0;66.29;2.209666;;;
CPE-00100;CAJA DE PASE 300X300X150MM CIEGA (F.G. 1.20).;2024-12-19;Salida por Consumo;700006411.0;Almacen Punto de Ventas 1;0.0;1.0;29.0;0.0;0.0;2.21;64.08;2.209666;CIM;Presencial;Sector B
CPE-00101;CAJA DE PASE 300X300X150MM CIEGA (F.G. 1.50);2023-12-21;Saldo Anterior;;;;0.0;0.0;;;;0.0;1.0;;;
CPE-00102;CAJA DE PASE 300X300X150MM   (F. G. 1.50);2023-06-23;Saldo Anterior;;;;0.0;0.0;;;;0.0;1.0;;;
CPE-00103;CAJA DE PASE 1100X1100X50MM  F.G(1.20);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CPE-00104;CAJA DE PASE 1100X1000X250MM CIEGA (F. G. 1.50);2023-03-29;Saldo Anterior;;;;0.0;0.0;;;;0.0;27.966;;;
CPE-00105;CAJA DE PASE 350X350X200MM (F.G. 1.50);2021-09-15;Saldo Anterior;;;;0.0;1.0;;;;1.0;1.0;;;
CPE-00105;CAJA DE PASE 350X350X200MM (F.G. 1.50);2024-04-22;Ajuste de Salida de ;164.0;Almacen Central;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;GCG - GARCIA CONTRATISTAS GENERALES S.A.;Presencial;Sector A
CPE-00106;CAJA DE PASE 400X150X150MM CIEGA (F.G. 1.20);;Saldo Anterior;;;;0.0;0.0;;;;0.0;0.0;;;
CPE-00107;CAJA DE PASE 400X400X150MM (F.G. 0.75).;2023-05-02;Saldo Anterior;;;;0.0;0.0;;;;0.0;38.14;;;
CPE-00107;CAJA DE PASE 400X400X150MM (F.G. 0.75).;2024-02-27;Entrada por Compra -;43.0;Almacen Punto de Ventas 1;7.0;0.0;7.0;32.20339;225.42;0.0;225.42;32.202857;;;
CPE-00107;CAJA DE PASE 400X400X150MM (F.G. 0.75).;2024-02-27;Salida por Consumo;700003888.0;Almacen Punto de Ventas 1;0.0;7.0;0.0;0.0;0.0;225.42;0.0;32.202857;CIM;Presencial;Sector B
CPE-00107;CAJA DE PASE 400X400X150MM (F.G. 0.75).;2024-03-07;Entrada por Compra -;53.0;Almacen Central;2.0;0.0;2.0;32.203389;64.41;0.0;64.41;32.205;;;
CPE-00107;CAJA DE PASE 400X400X150MM (F.G. 0.75).;2024-03-07;Traspaso entre Almac;14.0;Almacen Central;0.0;2.0;0.0;0.0;0.0;64.41;0.0;32.205;Consultores en Ingeniería y Mantenimiento General S.A.C.;Online;
CPE-00107;CAJA DE PASE 400X400X150MM (F.G. 0.75).;2024-03-07;Traspaso entre Almac;14.0;Almacen Punto de Ventas 1;2.0;0.0;2.0;0.0;64.41;0.0;64.41;32.205;;;
CPE-00107;CAJA DE PASE 400X400X150MM (F.G. 0.75).;2024-03-07;Salida por Consumo;700003973.0;Almacen Punto de Ventas 1;0.0;2.0;0.0;0.0;0.0;64.41;0.0;32.205;DRAGON;Online;
CPE-00107;CAJA DE PASE 400X400X150MM (F.G. 0.75).;2024-03-26;Entrada por Compra -;87.0;Almacen Punto de Ventas 1;1.0;0.0;1.0;32.203389;32.2;0.0;32.2;32.2;;;
CPE-00107;CAJA DE PASE 400X400X150MM (F.G. 0.75).;2024-03-26;Salida por Consumo;700004132.0;Almacen Punto de Ventas 1;0.0;1.0;0.0;0.0;0.0;32.2;0.0;32.2;Consultores en Ingeniería y Mantenimiento General S.A.C.;Online;
CPE-00107;CAJA DE PASE 400X400X150MM (F.G. 0.75).;2024-04-26;Entrada por Compra -;115.0;Almacen Punto de Ventas 1;1.0;0.0;1.0;32.203389;32.2;0.0;32.2;32.2;;;
